0.000881919066695	0.000863892839826	0.00105701381702	0.00110027676151	
0.00100531864088	0.000977564605794	0.00127490283498	0.00134151251918	
0.00101207697517	0.000973288986515	0.00138883763829	0.00148192881106	
0.000965079355186	0.000914090830453	0.00146034789209	0.00158272035145	
0.000930532419564	0.000866279238839	0.00155464498167	0.0017088526154	
0.000953892483023	0.000875389917472	0.00171641406974	0.00190482022707	
0.0010488351547	0.000955162349961	0.00195871033137	0.00218352506274	
0.00120287805443	0.00109316699812	0.0022685381148	0.00253184464997	
0.00138845783197	0.0012618851754	0.00261790023607	0.00292167461182	
0.0015805778812	0.00143635867694	0.00298142708532	0.00332755317556	
0.00175840801902	0.00159579079869	0.00333796328575	0.00372824461452	
0.0019129196826	0.00173118250482	0.00367819346938	0.00411436269604	
0.00204715110811	0.00184559832793	0.00400490044625	0.00448862711868	
0.00216632577264	0.0019442853606	0.00432307830829	0.0048559752972	
0.00227582461566	0.00203264590374	0.00463790050411	0.00522152941272	
0.00238253387843	0.0021175856434	0.00495606440142	0.0055919401655	
0.00249220079551	0.00220486961285	0.00528314434978	0.00597273918817	
0.00260816693971	0.00229785575755	0.0056223228891	0.00636706972629	
0.00273341746031	0.00239954435421	0.00597643823092	0.00677773368556	
0.00287112966665	0.00251312674468	0.00634853138208	0.00720773839481	
0.00302213170266	0.00263944413654	0.00673930359487	0.00765775375355	
0.00318379157369	0.00277587673658	0.00714600435814	0.0081249999672	
0.00335065512211	0.00291698181724	0.00756306849011	0.0086038844218	
